title,company,location,posted date,link,description,scraped date
Data Analyst,Coders Data,San Francisco Bay Area,17 hours ago,https://www.linkedin.com/jobs/view/data-analyst-at-coders-data-3847571920?position=29&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=62%2BaHssmFm5FhCkpjc%2BNqQ%3D%3D&trk=public_jobs_jserp-result_search-card,"The ideal candidate will use their passion for big data and analytics to provide insights to the business covering a range of topics. They will be responsible for conducting both recurring and ad hoc analysis for business users.  ResponsibilitiesUnderstand the day-to-day issues that our business faces, which can be better understood with data Compile and analyze data related to business' issues Develop clear visualizations to convey complicated data in a straightforward fashionQualificationsBachelor's or Master's degree in Statistics or Applied Mathematics or equivalent experience 1 - 2 years' Data Analysis experience Proficient in SQL



        
            Show more
          

          



        
            Show less",2024-03-07 00:39:46.019136
Data Analyst II,Flexport,"Bellevue, WA",1 day ago,https://www.linkedin.com/jobs/view/data-analyst-ii-at-flexport-3828252563?position=30&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=0MhzJDHFF7SiQjQkUxcSXw%3D%3D&trk=public_jobs_jserp-result_search-card,"About Flexport: At Flexport, we believe global trade can move the human race forward. That’s why it’s our mission to make it easy and accessible for everyone. We’re shaping the future of a $8.6T industry with solutions powered by innovative technology and exceptional people. Today, companies of all sizes - from emerging brands to Fortune 500s - use Flexport technology to move more than $19B of merchandise across 112 countries a year.The recent global supply chain crisis has put Flexport center stage as we continue to play a pivotal role in how goods move around the world. At a valuation of $8 billion, we’re experiencing record growth and are proud to have the support of the best investors in the game who believe in our mission, solutions and people. Ready to tackle global challenges that impact business, society, and the environment? Come join us.Creating insights to revolutionize an industry!The opportunity: Fast, accurate insights are integral in allowing us to fulfill our mission of fixing the user experience in global trade. At Flexport you’ll conduct analyses that are at the forefront of reshaping the entire logistics & supply chain industries. You’ll work alongside self-starters interested in solving real-world problems and streamlining the inefficiencies in the complex global trade industry. You’ll have the opportunity to improve an industry by analyzing the new operating system for global trade.You will:Flexport is a company that runs on data - you'll be transforming data into action by working cross-functionally with the entirety of Flexport. Meet with stakeholders - from business and product - to understand OKR requirements and convert them into analytical solutionsModel new product analytics datasets built on our proprietary operations software to optimize growth strategies and cost reductionsImprove operational and financial productivity across our business and softwareRapid prototype new functionality via dashboards to enable new ways of working and discover best practices for workflow management across all of Flexport's departments;Contribute and grow the culture of excellence on our team by bringing processes and best practices to our group. Drive highly visible projects for FlexportInfluence the roadmap for both the Data Analytics department and the stakeholders we supportYou should have: 5+ years of experience in a Data Analyst, BI Engineer, Product Analyst, or similar roleStrong SQL fluency required – from building entire ERDs of tables containing complex logic to analyzing those datasets into consumable insights for the business. Professional familiarity with applied statistics and scripting languages like Python or R (python preferred)Experience ELT data modeling, especially with dbt (data build tool) is a plus; building analytical narratives using data visualizations (Looker is a plus)Executive communication skills and empathy to understand and discover business pain points and build solutions to improve the user experience at all levels of the global trade processInterest in optimizing operational productivity and measuring automation across our software and business processes A ""compliance first"" attitude to keep our regulators happy and enthusiastic about Flexport since we operate in a heavily regulated industry. Worried about not having any logistics experience? Don’t be! Our mission is to make global trade easy for everyone. That’s why it’s important to bring people from diverse backgrounds and experiences together with our industry veterans to help move the global logistics industry forward.We know this industry is complex. That’s why we invest in education starting day one with Flexport Academy, a one week intensive onboarding program designed specifically to set every new Flexport employee up for success.The range displayed on each job posting reflects the minimum and maximum target for new hire salaries for the position across all US locations. Our salary ranges are determined by role, level, and location. Within the range displayed, individual pay is determined by work location and additional factors, including job-related skills, experience, and relevant education and / or training. The US base salary range for this full-time position: (exclusive of bonus, equity and benefits.) $90,000 - $100,000 USDAt Flexport, our ability to fulfill our mission of making global trade easy for everyone relies on having a diverse, dedicated and engaged workforce. That is why Flexport is committed to creating and nurturing an environment where anyone can be their authentic self. All qualified applicants will receive consideration for employment regardless of race, color, religion, sex, national origin, age, physical and mental disability, health status, marital and family status, sexual orientation, gender identity and expression, military and veteran status, and any other characteristic protected by applicable law. per year
        


        
            Show more
          

          



        
            Show less",2024-03-07 00:39:56.773671
Data Analyst,Robert Half,"City of Industry, CA",1 week ago,https://www.linkedin.com/jobs/view/data-analyst-at-robert-half-3833823930?position=31&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=y5fqZEWCeisQW8UBOh05Gw%3D%3D&trk=public_jobs_jserp-result_search-card,"If you are a talented and motivated Data Analyst/Data Scientist seeking a challenging and rewarding opportunity to make a significant impact, we encourage you to apply to this great contract opportunity that would be located onsite in City of Industry, CA. As a Data Analyst you will be responsible for analyzing large datasets, extracting meaningful insights, and providing actionable recommendations to support key business initiatives. The successful candidate will have a strong background in data analysis, statistical modeling, and programming, along with excellent communication skills.The ideal candidate will use their passion for big data and analytics to provide insights to the business covering a range of topics. They will be responsible for conducting both recurring and ad hoc analysis for business users. If you have the qualifications and skill set listed, we encourage you to apply. Responsibilities· Understand the day-to-day issues that the business faces.· Develop clear visualizations to convey complicated data in a straightforward fashion.· Analyze complex datasets to identify trends, patterns, and correlations.· Develop predictive models and algorithms to optimize business processes and drive decision-making.· Collaborate with cross-functional teams to gather requirements and define analytical objectives.· Interpret and communicate findings to stakeholders through clear and compelling visualizations and presentations.· Continuously monitor and evaluate model performance, making adjustments as necessary to ensure accuracy and relevance.· Stay current with industry trends and best practices in data analysis and data scienceQualifications· Bachelor's or Master's degree in Computer Science, Statistics, Mathematics, or equivalent experience.· 7-10 years+ of Data Analysis experience.· Proficiency in programming languages such as Python, R, or SQL.· Proven experience in data analysis, statistical modeling, and machine learning techniques.· Strong analytical and problem-solving skills, with meticulous attention to detail.· Excellent communication and interpersonal skills, with the ability to effectively collaborate with team members and stakeholders.· Prior experience working remotely and independently is preferred.Additional Information:· The duration of this contract is approximately 3-6 months, with the possibility of extension



        
            Show more
          

          



        
            Show less",2024-03-07 00:40:04.512446
Data Analyst,Robert Half,"Los Angeles County, CA",3 weeks ago,https://www.linkedin.com/jobs/view/data-analyst-at-robert-half-3826272232?position=32&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=9LRlEFPLN5H4i8%2Biv9jX%2FQ%3D%3D&trk=public_jobs_jserp-result_search-card,"Robert Half Management Resources is recruiting for strong Data Analysts that are available immediately for consulting opportunities in West Los Angeles. The ideal candidate will have a strong analytical mindset, excellent problem-solving skills, and a passion for uncovering insights from data. The Data Analyst will play a key role in analyzing data to inform decision-making, improve business processes, and drive organizational growth.Responsibilities:Collect, clean, and preprocess data from various sources to ensure accuracy, completeness, and consistency.Perform exploratory data analysis to uncover trends, patterns, and insights that can inform business decisions.Develop and maintain reports, dashboards, and visualizations to communicate key metrics and findings to stakeholders.Collaborate with cross-functional teams to understand business requirements, define metrics, and develop data-driven solutions.Build predictive models and algorithms to forecast trends, identify opportunities, and mitigate risks.Conduct diagnostic analysis to investigate root causes of issues or anomalies in data and provide actionable recommendations.Implement data governance policies and procedures to ensure data quality, integrity, and security.Stay updated with the latest trends, techniques, and technologies in data analysis and related fields.Qualifications:Bachelor's degree in Computer Science, Statistics, Mathematics, Economics, or a related field. Master's degree preferred.5 years of experience as a data analyst or similar role in a fast-paced environment.Proficiency in SQL, Python, R, or other programming languages for data analysis and manipulation.Experience with data visualization tools such as Tableau, Power BI, or matplotlib.Strong analytical skills with the ability to interpret complex data and extract actionable insights.Excellent communication skills with the ability to effectively present findings and recommendations to stakeholders.Attention to detail and a commitment to delivering high-quality work.Ability to work independently as well as collaborate effectively in a team environment.Please connect with me or apply if you are interested in learning more!



        
            Show more
          

          



        
            Show less",2024-03-07 00:40:11.174271
Junior Data Analyst,Brooksource,Charlotte Metro,2 weeks ago,https://www.linkedin.com/jobs/view/junior-data-analyst-at-brooksource-3830911596?position=33&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=RjsjfPGxJDzA9DV8aq94lg%3D%3D&trk=public_jobs_jserp-result_search-card,"Charlotte, NC OR Frisco, TX (hybrid: 3 days onsite and 2 days remote)Full-TimeFirst Year Salary: $56,000+We are unable to offer sponsorship currently. Brooksource is seeking a Junior Data Analyst to join our financial services client in the Charlotte, NC or Frisco, TX area. As a Data Analyst, you will be joining our clients Data Management organization within the HR department. Day to day you will work alongside Data and Domain Stewards to stand up and execute Data Governance and Data Quality activities through a Data Quality & Issue Remediation Program. You will join a project team in an agile environment and communicate progress, technical issues, and their resolution frequently to your peers. This role is primarily within Data Management Tools and Systems, Data Quality Tools, and Data Visualization Tools like Tableau. This role requires someone who is interested in growing with data long term while closely working & communicating with both the business and the technology teams.Daily you will:Experience working with Data Management ToolsProficiency in tools and platforms used for data management such as databases (SQL, NoSQL), data warehouses, data lakes, ETL (extract, transform, load) tools, and data governance tools.Data modeling: develop and maintain data models that can be used to improve data management and analysisData strategy: Work closely with the CDO and other stakeholders to develop and implement data strategies that align with the organization's goals and objectives.Data quality management: knowledge of data quality assessment techniques, data cleansing, and data profiling tools.Strong interpersonal skillsStrong analytical and problem-solving skillsCommitment to quality and customer serviceStrong verbal and written communication skillsKeen sense of teamwork, both within the team and collaborating with other teamsAbility to see opportunities to automate mundane tasks and write scripts when necessaryPassionate about technology and solving problems with technologyTop Skills Needed:B.S. or M.S. in Information Systems, Computer Systems Technology, Engineering, Data Analytics, Data Science or other related disciplinesIn addition to the required degree, 0-1 year of related work experience, internships, or personal projectsData Management Tools and SystemsAwareness or fundamental understanding of Cloud ArchitectureRelational database knowledge: Understanding the concepts of relational databases is essential, including normalization, indexing, and constraints.Query optimization: The ability to write efficient SQL queries is important to reduce query response time and increase overall database performance.Data modeling: A solid understanding of data modeling concepts is necessary to design and implement effective database schemas.Analytical skills: The ability to understand business requirements and translate them into effective SQL queries and reports is essentialProblem-solving skills: Being able to identify and troubleshoot issues in database systemsExcellent team player with good organizational, communicational, analytical, and logical skills Nice to Haves:Familiarity with data governance principles, policies, and frameworks to ensure data is managed effectively and securely throughout its lifecycle.Experience with Agile (Scrum or Kanban) application developmentExperience with JIRA, Agile Craft, or related toolsExperience within cloud based environments (AWS, Azure, etc)Experience with CollibraBrooksource provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, national origin, age, sex, citizenship, disability, genetic information, gender, sexual orientation, gender identity, marital status, amnesty, or status as a covered veteran in accordance with applicable federal, state, and local laws.



        
            Show more
          

          



        
            Show less",2024-03-07 00:40:16.801896
Data Analyst,Notable,"San Mateo, CA",1 week ago,https://www.linkedin.com/jobs/view/data-analyst-at-notable-3837397375?position=34&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=WJ0hkIGU0AS7WxArfyDvZQ%3D%3D&trk=public_jobs_jserp-result_search-card,"OverviewNotable is the leading intelligent automation company for healthcare. Customers use Notable to drive patient acquisition, retention, and reimbursement, scaling growth without hiring more staff. We don’t just make software. We are on a mission to fix the broken U.S. healthcare system by helping to eliminate the massive administrative burden that is placed on our nation’s healthcare staff. We hire people from diverse backgrounds and are always looking for employees who bring fresh ideas to our space. Passion is paramount, and at Notable, you will get to work with other talented people who aim to set a new standard for innovation in healthcare.As a data analyst at Notable, you will work with product, engineering, delivery, and solutions teams to discover and formulate critical business questions, design and implement analytics solutions as well as distill quantitative metrics and statistics into stories and business insights. You will build analytics tools to derive insights to enable market-facing teams to support our customer outcomes and drive new sales, customer retention and expansion, and cross-customer benchmarking. The tools and insights will provide internal teams with better data to make informed product decisions as well as monitor the health and performance of our automation solutions.The data analytics team’s primary objective is to make data related to the Notable platform and our product impacts more accessible to both internal teams and external customers and partners, as well as to develop the necessary tools, methodologies, and solutions to help stakeholders identify data-driven insights and recommendations.Day-to-day responsibilities:Work with data teams at customer organizations to ingest data from their source systems such as electronic health records, ERP, payor claims systems, and other clinical, operational, and business systemsCollaborate with the engineering team to design and build pipelines and infrastructure for reporting and analyticsIdentify data-driven insights and recommendations to help teams and clients address business needsPartner closely with Solutions and Implementations teams to provide clear and user-friendly views and dashboards that can empower data-driven decision-making, supporting reporting for customers, quarterly business reviews, case studies, Peak, our customer enablement program, cross-customer benchmarking, and other business insightsWrite SQL queries and Python scripts for analysisBuild reports and dashboards with business intelligence toolsDevelop a deep understanding of Notable customer data systems and data modelsGenerate reports and statistical analysis to surface data insightsHelp identify patterns in data requests and develop standardized reporting for users at scaleExperience: 3+ years of experience in an analytical roleExperience working with electronic health records and/or payor claims data sets, such as Epic Clarity and/or Cerner Analytics (nice to have)Analytical mindset and a passion for understanding user needs and surfacing opportunities and insights within dataStrong presentation, communication, and project management skillsExperience collaborating with client-facing and engineering teamsExpertise with query languages (SQL) and visualization tools (Tableau, PowerBI…etc)Be able to work in our San Mateo, CA office on Monday, Tuesday, and FridayBeware of job scam fraudsters! Our recruiters use @notablehealth.com email addresses exclusively. We do not conduct interviews via text or instant message and we do not ask candidates to download software other than Zoom, to purchase equipment through us, or to provide sensitive personally identifiable information such as bank account or social security numbers. If you have been contacted by someone claiming to be me from a different domain about a job offer, please report it as potential job fraud to law enforcement and contact us here.Compensation Range: $105K - $140K
        


        
            Show more
          

          



        
            Show less",2024-03-07 00:40:26.730798
Data Analyst,TechConnectOK,Tulsa Metropolitan Area,1 week ago,https://www.linkedin.com/jobs/view/data-analyst-at-techconnectok-3838829686?position=35&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=HRS8it8IuL9GTvWCY5jt%2FA%3D%3D&trk=public_jobs_jserp-result_search-card,"TechConnect is seeking a Data Analyst for an industry leading organization located in Tulsa, OK. We are looking for an individual that has a proven track record in data analysis to focus on dashboarding and BI. To be successful in this role you need to be extremely detail oriented and must be able to work with multiple team members, management and other groups to achieve goals and objectives. You will contribute to development and maintenance for software applications, databases and EMS. You need to understand application functionality, reporting capabilities, interfaces and integrations associated with apps. You will work to ensure all information systems are effective and efficient in facilitating high quality service delivery that will empower management and leadership with actionable, reliable and accurate data. You must have excellent verbal and written communication skills accompanied with strong analytical problem solving skills and the ability to exercise good judgment when working with people, presenting ideas, prioritizing tasks and organizing information. You must be innovative, solve complex issues and address problems when delivering custom developed tools and solutions. You must be able to manage timelines, work under pressure as need and meet project goals and deadlines.Responsibilities (continued)Communicate with management regarding concerns and issues surrounding the use of information systems, EHR and other applications that affect HIPAA, other compliance or governmental incentive programs.Oversee application implementation and system customization to include the development of alerts/hard stops, data integration, order generation, automation of document entry and enforcement of adherence to workflows.Communicate with Data Analysts to coordinate companywide system activities.Interpret, modify, analyze and design data and information systems.Recommend innovative ideas, processes, procedures for enhancements, additions and modifications to improve existing systems.Research client data across multiple applications to resolve discrepancies and improve workflow.Manage and lead the development, implementation and ongoing maintenance data systems.Monitor and report quality data as related to the software applications.Oversee the configuration and setup of new users within the systems.Develop and work with other team members to implement solutions for system related problems and minimize operational impact.Qualifications/Skills3 or more years of experience in information systems, data analysis, Power BI and MS SQL required. BA/BS degree in Information Management, Computer Science, Data Science, Healthcare Administration or another related field preferred, or an equivalent combination of education and experience required. Preferred – Master’s degree in a clinical discipline, Computer Science, Data Science or Healthcare related field.Preferred – Knowledge of ECHO and/or current electronic health/medical records system. Understanding of medical terminology and workflow.Strong understanding of relational databases and data structures.Strong technical knowledge in data analysis and visualization tools.Understanding of information technology application, infrastructure and security requirements.Proficient in Microsoft Office (Outlook, Excel, Word, etc.). Excel pivot tables are essential.Ability to compile, code and categorize or verify information/data.Ability to maintain confidentiality of all medical, financial and legal information.Work Location, Environment & Physical DemandsThis position can be worked remotely, but the hired individual must be willing to visit the Tulsa office as needed and live within 1.5 hours from the Tulsa office where the majority of IT is located. Must be physically able to lift computer equipment that may weigh up to 25 lbs.May be required to work holidays and/or after hours on call as needed.Must be willing and able to perform all job-related travel normally associated with this position. Position TypeDirect Hire.



        
            Show more
          

          



        
            Show less",2024-03-07 00:40:36.373615
Data Analyst,"V-Soft Consulting Group, Inc.","Alpharetta, GA",1 week ago,https://www.linkedin.com/jobs/view/data-analyst-at-v-soft-consulting-group-inc-3833840097?position=36&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=l7KrH4bZEFBHxuoVEUf0OA%3D%3D&trk=public_jobs_jserp-result_search-card,"Primary Location: Alpharetta, GeorgiaV-Soft Consulting is currently hiring for a Data Analyst for our premier client in Alpharetta, Georgia.Education And Experience »Bachelor's degree in computer science, data science, statistics, mathematics, economics or other quantitative field.Four (4) or more years of relevant experience.Strong analytical skills with proven experience interpreting business needs and drawing insights from raw data.Knowledge, Skills And Abilities »JSON and R proficiency a plus.High degree of proficiency in data visualization platforms (e.g., Power BI, Tableau) and data management platforms (e.g., Alteryx, Azure Data Studio).Advanced knowledge and experience with MS products, emphasis on Excel.Python and SQL proficiency is highly preferred.Intellectually curious, a creative, self-starter with innovative problem-solving skills who can handle multiple projects simultaneously while focusing on continuous improvement.Strong communication and interpersonal skills required to present results of analysis to audiences of all levels.What You’ll DoJob Responsibilities:Works with key stakeholders across the organization to design, develop, and deploy reports/dashboards to be used for actionable insights to support strategies around global product reliability.Interested?Qualified candidates should send their resumes to lgudamsetti@vsoftconsulting.comV-Soft Consulting Group is recognized among the top 100 fastest growing staffing companies in North America, V-Soft Consulting Group is headquartered in Louisville, KY with strategic locations in India, Canada and the U.S. V-Soft is known as an agile, innovative technology services company holding several awards and distinctions and has a wide variety of partnerships across diverse technology stacks.As a valued V-Soft Consultant, you’re eligible for full benefits (Medical, Dental, Vision), a 401(k) plan, competitive compensation and more. V-Soft is partnered with numerous Fortune 500 companies, exceptionally positioned to advance your career growth.V-Soft Consulting provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.For more information or to view all our open jobs, please visit www.vsoftconsulting.com or call (844) 425-8425.



        
            Show more
          

          



        
            Show less",2024-03-07 00:40:44.991415
Data Analyst,Peak Gardens,"Key, WV",2 weeks ago,https://www.linkedin.com/jobs/view/data-analyst-at-peak-gardens-3848462254?position=37&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=rSeGHqq4f046IJr7gQX%2BhQ%3D%3D&trk=public_jobs_jserp-result_search-card,"We are looking for a Data Analyst for our organization. The candidate is supposed to have good skills in healthcare administration. After this, you will have to collect, compile and process raw information. You will have to assess data, understand the patterns and identify discrepancies in it.To become an ideal candidate you are expected to have good knowledge of data sharing and storage. You must exhibit good analytical skills, communication skills, and organization skills.ResponsibilitiesIdentify the different sources of data collection and collect data from these sources.Assess data to understand the patterns and identify discrepancies if any.Develop models that can execute good number of healthcare operations.Understand data sharing and storing methods.Suggest ways to increase the quality of healthcare services, reduce expenditure and achieve the administrative goals.Work closely with the management department and other internal teams to support improvements.RequirementsProven experience as a Healthcare Data Analyst or in other relevant roles.Hands-on experience in data analysis and visualization.Good knowledge of healthcare operations and procedures.Working experience with electronic medical devices and records.Problem solving abilities.Skills: healthcare,skills,administrative,analytical skills,communication,other,data analysis,online data entry
        


        
            Show more
          

          



        
            Show less",2024-03-07 00:40:52.361102
Data Analyst,SOLVE(D) | An IPG Health Company,"New York, NY",2 weeks ago,https://www.linkedin.com/jobs/view/data-analyst-at-solve-d-an-ipg-health-company-3832448415?position=38&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=%2Bfh4s3Enz%2BLiz5Zf9%2BaUPA%3D%3D&trk=public_jobs_jserp-result_search-card,"JOB SUMMARYThe Analyst role is responsible for designing & delivering dashboards, Excel and Powerpoints, insightful analytics and optimization recommendations related to media analytics, website or online experience analytics, social media, marketing analytics including Customer Relationship Marketing (CRM) evaluations and Customer Behavior Path measurement.ESSENTIAL FUNCTIONSInsight MiningManipulate data sets to find storiesJOB DUTIES & RESPONSIBILITIES• Perform extraction and interrogation of data sets from multiple marketing/database platforms and perform hygiene and quality control steps. Data sources will include: web analytic tools, media analytics, customer databases, social listening tools, search tools, syndicated data, research & survey tools, etc.• Derive key findings and observations from analyzing various data sources, and together with more senior analytics staff, communicate those findings orally or in writing.EDUCATIONDEGREE/DIPLOMAAREA OF STUDYBachelors: Marketing, Statistics, Finance, Mathematics, Accounting, EconomicsCoursework: Marketing, Media, StatisticsLICENSES & CERTIFICATIONSN/AEXPERIENCE1 yearHealthcare, Marketing Analytics or Related Field such as Advertising, Retail Marketing, and Product MarketingKNOWLEDGE & SKILLSMicrosoft OfficeProficiency in Microsoft Word, Excel, PowerPoint, TableauSalary$61,000 to $90,000 annuallyThe salary range for this position is noted within this job posting. Where an employee or prospective employee is paid within this range will depend on, among other factors, actual ranges for current/former employees in the subject position; market considerations; budgetary considerations; tenure and standing with the company (applicable to current employees); as well as the employee’s/applicant’s background, pertinent experience, and qualifications.STATEMENT OF UNDERSTANDINGWe are providing you with this job description as a guideline for your role. Based on your team, your role may vary slightly and you may perform other duties or have other responsibilities that are dictated by business needs. However, if you think that there are elements of this job description that are inaccurate, please speak with your manager and/or HR Partner.In addition, this job description is not intended to include modifications consistent with providing reasonable accommodation for a disability.



        
            Show more
          

          



        
            Show less",2024-03-07 00:41:01.086845
Data Analyst / Excel Analyst,DivIHN Integration Inc,"Deerfield, IL",3 weeks ago,https://www.linkedin.com/jobs/view/data-analyst-excel-analyst-at-divihn-integration-inc-3829971879?position=39&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=NU8WzigNixBDHK9us5WfAQ%3D%3D&trk=public_jobs_jserp-result_search-card,"DivIHN (pronounced “divine”) is a CMMI ML3-certified Technology and Talent solutions firm. Driven by a unique Purpose, Culture, and Value Delivery Model, we enable meaningful connections between talented professionals and forward-thinking organizations. Since our formation in 2002, organizations across commercial and public sectors have been trusting us to help build their teams with exceptional temporary and permanent talent.Visit us at https://divihn.com/find-a-job/ to learn more and view our open positions.Please apply or call one of us to learn moreFor further inquiries regarding the following opportunity, please contact our Talent SpecialistsSivanesan at 224 369 0756Title: Data Analyst / Excel AnalystLocation: Deerfield ILDuration: 1 MonthDescriptionSupport US Commercial Operations Pricing team in creation of Customer sales data reports for distribution to the Sale Organization.Job Requirements & Responsibilities Strong analytical and problem-solving skills are a must with sharp attention to detail and accuracy Ability to act with a sense of urgency and prioritize and manage multiple requests and projects and meet deadlines Support Pricing team with quick and accurate sales reportingJob QualificationsIntermediate level skill in Microsoft Excel a must.EducationBachelor's Degree preferredAbout UsDivIHN, the 'IT Asset Performance Services' organization, provides Professional Consulting, Custom Projects, and Professional Resource Augmentation services to clients in the Mid-West and beyond. The strategic characteristics of the organization are Standardization, Specialization, and Collaboration.DivIHN is an equal opportunity employer. DivIHN does not and shall not discriminate against any employee or qualified applicant on the basis of race, color, religion (creed), gender, gender expression, age, national origin (ancestry), disability, marital status, sexual orientation, or military status.



        
            Show more
          

          



        
            Show less",2024-03-07 00:41:10.828899
Data Analyst,Peak Gardens,"Georgetown, AR",2 weeks ago,https://www.linkedin.com/jobs/view/data-analyst-at-peak-gardens-3848411162?position=40&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=2%2B058UhfyXol1OTtheOBhg%3D%3D&trk=public_jobs_jserp-result_search-card,"We are looking for a Data Analyst for our organization. The candidate is supposed to have good skills in healthcare administration. After this, you will have to collect, compile and process raw information. You will have to assess data, understand the patterns and identify discrepancies in it.To become an ideal candidate you are expected to have good knowledge of data sharing and storage. You must exhibit good analytical skills, communication skills, and organization skills.ResponsibilitiesIdentify the different sources of data collection and collect data from these sources.Assess data to understand the patterns and identify discrepancies if any.Develop models that can execute good number of healthcare operations.Understand data sharing and storing methods.Suggest ways to increase the quality of healthcare services, reduce expenditure and achieve the administrative goals.Work closely with the management department and other internal teams to support improvements.RequirementsProven experience as a Healthcare Data Analyst or in other relevant roles.Hands-on experience in data analysis and visualization.Good knowledge of healthcare operations and procedures.Working experience with electronic medical devices and records.Problem solving abilities.Skills: healthcare,skills,administrative,analytical skills,communication,other,data analysis,online data entry
        


        
            Show more
          

          



        
            Show less",2024-03-07 00:41:18.273864
Data Analyst,Stripe,"Chicago, IL",1 week ago,https://www.linkedin.com/jobs/view/data-analyst-at-stripe-3840850458?position=41&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=ZRgvRijeuEQ%2BbVeYsy%2F4Zw%3D%3D&trk=public_jobs_jserp-result_search-card,"About StripeStripe is a financial infrastructure platform for businesses. Millions of companies—from the world’s largest enterprises to the most ambitious startups—use Stripe to accept payments, grow their revenue, and accelerate new business opportunities. Our mission is to increase the GDP of the internet, and we have a staggering amount of work ahead. That means you have an unprecedented opportunity to put the global economy within everyone’s reach while doing the most important work of your career.About The TeamData Science at Stripe is a vibrant community where data analysts, data scientists and engineers learn and grow together. You will work with some of Stripe’s most fundamental and exciting data, and use that data to help drive company-wide initiatives. We have a variety of Data Analytics roles and teams across Stripe and will seek to align you to the most relevant team based on your background.What you'll doIn this role, you will partner deeply with teams across Stripe to ensure that our users, our products, and our business have the models, data products, and insights needed to make decisions and grow responsibly. You will work closely with partners to extract insights from Stripe's rich and complex data. You will also work with leaders to translate business needs into data problems. You will build metrics, scalable data pipelines, dashboards, and reports to inform and run the business. You will deliver actionable business recommendations through analyses and data storytelling.Who you areWe’re looking for someone who meets the minimum requirements to be considered for the role. If you meet these requirements, you are encouraged to apply. The preferred qualifications are a bonus, not a requirement.Minimum Requirements2-8+ years experience in Business Intelligence Engineering, Data Engineering, Data Analysis or Data Science roles, building data pipelines and analyzing large datasets to solve problemsProficiency in SQL and PythonStrong statistical knowledgeExpertise in visualization and using data insights to make recommendations and achieve goalsProven ability to manage and deliver on multiple projects with great attention to detailAbility to clearly communicate results and drive impactComfortable collaborating across functions to identify data analytics problems and execute solutions with technical rigor and data-driven insights.Preferred QualificationsMaster’s degree in Mathematics, Statistics, Economics, Engineering, or a related technical field.Prior experience at a growth stage internet or software company.Experience with distributed data frameworks like Hadoop and Spark to write and debug data pipelines.Good understanding of development processes and best practices like engineering standards, code reviews, and testing.Hybrid work at StripeThis role is available either in an office or a remote location (typically, 35+ miles or 56+ km from a Stripe office).Office-assigned Stripes spend at least 50% of the time in a given month in their local office or with users. This hits a balance between bringing people together for in-person collaboration and learning from each other, while supporting flexibility about how to do this in a way that makes sense for individuals and their teams.A remote location, in most cases, is defined as being 35 miles (56 kilometers) or more from one of our offices. While you would be welcome to come into the office for team/business meetings, on-sites, meet-ups, and events, our expectation is you would regularly work from home rather than a Stripe office. Stripe does not cover the cost of relocating to a remote location. We encourage you to apply for roles that match the location where you currently or plan to live.Pay and benefitsThe annual US base salary range for this role is $103,200 - $220,300. For sales roles, the range provided is the role’s On Target Earnings (""OTE"") range, meaning that the range includes both the sales commissions/sales bonuses target and annual base salary for the role. This salary range may be inclusive of several career levels at Stripe and will be narrowed during the interview process based on a number of factors, including the candidate’s experience, qualifications, and location. Applicants interested in this role and who are not located in the US may request the annual salary range for their location during the interview process.Additional benefits for this role may include: equity, company bonus or sales commissions/bonuses; 401(k) plan; medical, dental, and vision benefits; and wellness stipends.
        


        
            Show more
          

          



        
            Show less",2024-03-07 00:41:26.112443
